"","bag_ID","rhodo_acer","DM_start_g","DM_end_g","tin_g","tin_DM_g","tin_ash_g","date_dep","date_coll","stream","QC","hole","notes","unique.id","DM_start_handloss_g","afdm_start","prop_sample_afdm","afdm_final","percent_afdm_rem_C","bag_n"
"712","C0040","R",4.99,2.96,3.5472,6.5202,3.7228,2018-04-06,2018-06-06,"WS06","","","","C0040/R/2018-04-06/2018-06-06/WS06",4.93375,4.71511355551684,0.940935082408342,2.78516784392869,59.068945236111,"0040"
"713","C0041","R",5,NA,NA,NA,NA,2018-04-06,2018-06-06,"WS08","","","LOST","C0041/R/2018-04-06/2018-06-06/WS08",4.94375,4.72467041096253,NA,NA,NA,"0041"
"714","C0042","R",5.04,NA,NA,NA,NA,2018-04-06,2018-06-06,"WS08","","","LOST","C0042/R/2018-04-06/2018-06-06/WS08",4.98375,4.76289783274529,NA,NA,NA,"0042"
"715","C0043","R",4.97,NA,NA,NA,NA,2018-04-06,2018-06-06,"WS08","","","LOST","C0043/R/2018-04-06/2018-06-06/WS08",4.91375,4.69599984462547,NA,NA,NA,"0043"
"716","C0044","R",5.1,NA,NA,NA,NA,2018-04-06,2018-06-06,"WS08","","","LOST","C0044/R/2018-04-06/2018-06-06/WS08",5.04375,4.82023896541942,NA,NA,NA,"0044"
"717","C0045","R",5.05,4.22,3.6663,7.8778,3.9314,2018-04-06,2018-06-06,"WS32","","","","C0045/R/2018-04-06/2018-06-06/WS32",4.99375,4.77245468819098,0.93705330642289,3.95436495310459,82.8580931923634,"0045"
"718","C0046","R",4.97,4.17,3.519,7.7105,3.9538,2018-04-06,2018-06-06,"WS32","","","","C0046/R/2018-04-06/2018-06-06/WS32",4.91375,4.69599984462547,0.896266253131337,3.73743027555768,79.5875297959206,"0046"
"719","C0047","R",4.96,4.04,3.5435,7.5719,3.7957,2018-04-06,2018-06-06,"WS32","","","","C0047/R/2018-04-06/2018-06-06/WS32",4.90375,4.68644298917978,0.937394499056697,3.78707377618906,80.8091293318362,"0047"
"720","C0048","R",4.93,4.2,3.5291,7.7126,3.7558,2018-04-06,2018-06-06,"WS32","","","","C0048/R/2018-04-06/2018-06-06/WS32",4.87375,4.65777242284271,0.945810923867575,3.97240588024382,85.285529639926,"0048"
"721","C0049","A",5.01,NA,3.5396,3.6028,3.5493,2018-04-06,2018-06-06,"WS08","","","","C0049/A/2018-04-06/2018-06-06/WS08",4.6575,4.43637496112411,0.846518987341771,NA,NA,"0049"
"722","C0050","A",4.95,NA,3.6304,3.7134,3.6361,2018-04-06,2018-06-06,"WS08","","","","C0050/A/2018-04-06/2018-06-06/WS08",4.5975,4.37922359286486,0.931325301204819,NA,NA,"0050"
"723","C0051","A",4.96,NA,NA,NA,NA,2018-04-06,2018-06-06,"WS08","","","nothing left but no hole in bag","C0051/A/2018-04-06/2018-06-06/WS08",4.6075,4.38874882090807,NA,NA,NA,"0051"
"725","C0053","A",5.03,1.69,3.6359,5.3132,3.9057,2018-04-06,2018-06-06,"WS13","","","","C0053/A/2018-04-06/2018-06-06/WS13",4.6775,4.45542541721053,0.839146246944494,1.4181571573362,31.8298933219284,"0053"
"726","C0054","A",5,1.44,3.5448,4.9722,3.7606,2018-04-06,2018-06-06,"WS13","","","","C0054/A/2018-04-06/2018-06-06/WS13",4.6475,4.4268497330809,0.848816029143898,1.22229508196721,27.6109458343088,"0054"
"727","C0055","A",5,1.22,3.5502,4.7544,3.7049,2018-04-06,2018-06-06,"WS13","","","","C0055/A/2018-04-06/2018-06-06/WS13",4.6475,4.4268497330809,0.871532967945524,1.06327022089354,24.0186653038604,"0055"
"728","C0056","A",4.95,1.84,3.5493,5.3837,3.7935,2018-04-06,2018-06-06,"WS13","","","","C0056/A/2018-04-06/2018-06-06/WS13",4.5975,4.37922359286486,0.866877453118186,1.59505451373746,36.4232261704177,"0056"
"729","C0057","A",5.07,2.21,3.6587,5.864,3.9106,2018-04-06,2018-06-06,"WS06","","","","C0057/A/2018-04-06/2018-06-06/WS06",4.7175,4.49352632938336,0.88577517798032,1.95756314333651,43.5640741779105,"0057"
"730","C0058","A",5.05,1.8,3.6743,5.4383,4.3954,2018-04-06,2018-06-06,"WS06","","","","C0058/A/2018-04-06/2018-06-06/WS06",4.6975,4.47447587329694,0.591213151927438,1.06418367346939,23.7834263409551,"0058"
"731","C0059","A",4.97,0.32,3.5558,3.8797,3.605,2018-04-06,2018-06-06,"WS06","","","","C0059/A/2018-04-06/2018-06-06/WS06",4.6175,4.39827404895128,0.848101265822785,0.271392405063291,6.17042962859492,"0059"
"732","C0060","A",4.95,0.95,3.6313,4.563,3.7226,2018-04-06,2018-06-06,"WS06","","","","C0060/A/2018-04-06/2018-06-06/WS06",4.5975,4.37922359286486,0.902007083825266,0.856906729634002,19.5675491662534,"0060"
"733","C0061","A",4.94,0.35,3.656,4.0094,3.7094,2018-04-06,2018-06-06,"WS14","","","","C0061/A/2018-04-06/2018-06-06/WS14",4.5875,4.36969836482166,0.848896434634975,0.297113752122241,6.79941101917151,"0061"
"734","C0062","A",5.07,0.6,3.5222,4.1086,3.5727,2018-04-06,2018-06-06,"WS14","","","","C0062/A/2018-04-06/2018-06-06/WS14",4.7175,4.49352632938336,0.913881309686221,0.548328785811733,12.202638765599,"0062"
"735","C0063","A",4.97,1.83,3.5562,5.4014,3.8284,2018-04-06,2018-06-06,"WS14","","","","C0063/A/2018-04-06/2018-06-06/WS14",4.6175,4.39827404895128,0.852482115759809,1.56004227184045,35.4694194694945,"0063"
"736","C0064","A",4.91,1.18,3.5606,4.7286,3.6602,2018-04-06,2018-06-06,"WS14","","","","C0064/A/2018-04-06/2018-06-06/WS14",4.5575,4.34112268069203,0.91472602739726,1.07937671232877,24.8639992859336,"0064"
"737","C0065","A",4.94,0.53,3.5407,3.8701,3.5785,2018-04-06,2018-06-06,"WS18","","","","C0065/A/2018-04-06/2018-06-06/WS18",4.5875,4.36969836482166,0.885245901639345,0.469180327868853,10.7371330626846,"0065"
"738","C0066","A",4.95,0.42,3.6675,4.0866,3.7125,2018-04-06,2018-06-06,"WS18","","","","C0066/A/2018-04-06/2018-06-06/WS18",4.5975,4.37922359286486,0.892627057981389,0.374903364352183,8.5609550734751,"0066"
"739","C0067","A",5.05,0.87,3.5358,4.3699,3.6621,2018-04-06,2018-06-06,"WS18","","","","C0067/A/2018-04-06/2018-06-06/WS18",4.6975,4.47447587329694,0.848579307037525,0.738263997122647,16.4994519587982,"0067"
"740","C0068","A",4.91,1.15,3.5317,4.6429,3.8086,2018-04-06,2018-06-06,"WS18","","","","C0068/A/2018-04-06/2018-06-06/WS18",4.5575,4.34112268069203,0.750809935205183,0.863431425485961,19.8895882239458,"0068"
"741","C0069","A",5.03,0.69,3.5506,4.2406,3.623,2018-04-06,2018-06-06,"WS27","","","","C0069/A/2018-04-06/2018-06-06/WS27",4.6775,4.45542541721053,0.895072463768116,0.6176,13.8617515089428,"0069"
"742","C0070","A",5.02,1.44,3.556,4.9886,3.6793,2018-04-06,2018-06-06,"WS27","","","","C0070/A/2018-04-06/2018-06-06/WS27",4.6675,4.44590018916732,0.913932709758481,1.31606310205221,29.6017239716463,"0070"
"743","C0071","A",5.08,1.54,3.6407,5.1603,3.7805,2018-04-06,2018-06-06,"WS27","","","","C0071/A/2018-04-06/2018-06-06/WS27",4.7275,4.50305155742657,0.90800210581732,1.39832324295867,31.0527922038227,"0071"
"744","C0072","A",5.06,0.94,3.6468,4.5811,3.7469,2018-04-06,2018-06-06,"WS27","","","","C0072/A/2018-04-06/2018-06-06/WS27",4.7075,4.48400110134015,0.892860965428663,0.839289307502943,18.7174197448814,"0072"
"745","C0073","A",5.03,1.26,3.6635,4.8819,3.9064,2018-04-06,2018-06-06,"WS02","","","","C0073/A/2018-04-06/2018-06-06/WS02",4.6775,4.45542541721053,0.800640183847669,1.00880663164806,22.6422066847134,"0073"
"746","C0074","A",5.01,1.4,3.6577,5.0488,3.8601,2018-04-06,2018-06-06,"WS02","","","","C0074/A/2018-04-06/2018-06-06/WS02",4.6575,4.43637496112411,0.854503630220689,1.19630508230896,26.9658244127732,"0074"
"747","C0075","A",4.94,1.16,3.5302,4.65,3.758,2018-04-06,2018-06-06,"WS02","","","","C0075/A/2018-04-06/2018-06-06/WS02",4.5875,4.36969836482166,0.796570816217182,0.924022146811931,21.1461311437602,"0075"
"748","C0076","A",4.94,1.26,3.6477,4.8806,3.8006,2018-04-06,2018-06-06,"WS02","","","","C0076/A/2018-04-06/2018-06-06/WS02",4.5875,4.36969836482166,0.875983453645875,1.1037391515938,25.2589322979242,"0076"
"749","C0077","A",5.07,0.23,3.6006,3.8465,3.6259,2018-04-06,2018-06-06,"WS07","","","","C0077/A/2018-04-06/2018-06-06/WS07",4.7175,4.49352632938336,0.897112647417649,0.206335908906059,4.59184822300517,"0077"
"750","C0078","A",5.01,0.28,3.5539,3.8344,3.5924,2018-04-06,2018-06-06,"WS07","","","","C0078/A/2018-04-06/2018-06-06/WS07",4.6575,4.43637496112411,0.862745098039216,0.24156862745098,5.44518057125114,"0078"
"751","C0079","A",5.03,0.25,3.5272,3.7827,3.5838,2018-04-06,2018-06-06,"WS07","","","","C0079/A/2018-04-06/2018-06-06/WS07",4.6775,4.45542541721053,0.778473581213307,0.194618395303327,4.36812149411255,"0079"
"752","C0080","A",5.04,0.26,3.5341,3.7976,3.5761,2018-04-06,2018-06-06,"WS07","","","","C0080/A/2018-04-06/2018-06-06/WS07",4.6875,4.46495064525374,0.840607210626187,0.218557874762809,4.89496731604719,"0080"
"753","C0081","A",5.07,1.98,3.5173,5.4762,3.7049,2018-04-06,2018-06-06,"WS31","","","","C0081/A/2018-04-06/2018-06-06/WS31",4.7175,4.49352632938336,0.90423196692021,1.79037929450202,39.843525179649,"0081"
"754","C0082","A",5.01,3.29,3.6243,6.9041,4.5754,2018-04-06,2018-06-06,"WS31","","","","C0082/A/2018-04-06/2018-06-06/WS31",4.6575,4.43637496112411,0.710012805658881,2.33594213061772,52.654298860839,"0082"
"755","C0083","A",5.01,2.46,3.5436,4.8172,3.6529,2018-04-06,2018-06-06,"WS31","","","","C0083/A/2018-04-06/2018-06-06/WS31",4.6575,4.43637496112411,0.91418027638191,2.2488834798995,50.691916251589,"0083"
"756","C0084","A",4.95,2.28,3.5451,5.7924,3.7802,2018-04-06,2018-06-06,"WS31","","","","C0084/A/2018-04-06/2018-06-06/WS31",4.5975,4.37922359286486,0.895385573799671,2.04147910826325,46.6173755455068,"0084"
"757","C0085","A",4.96,0.73,3.5461,4.2537,3.6116,2018-04-06,2018-06-06,"WS36","","","","C0085/A/2018-04-06/2018-06-06/WS36",4.6075,4.38874882090807,0.907433578292821,0.662426512153759,15.0937440073569,"0085"
"758","C0086","A",5.03,0.73,3.6495,4.3731,3.7271,2018-04-06,2018-06-06,"WS36","","","","C0086/A/2018-04-06/2018-06-06/WS36",4.6775,4.45542541721053,0.892758430071863,0.65171365395246,14.627416978747,"0086"
"759","C0087","A",4.94,0.71,3.5332,4.2384,3.6332,2018-04-06,2018-06-06,"WS36","","","","C0087/A/2018-04-06/2018-06-06/WS36",4.5875,4.36969836482166,0.858196256381168,0.60931934203063,13.9441968566061,"0087"
"760","C0088","A",5.06,0.5,3.5421,4.0362,3.6102,2018-04-06,2018-06-06,"WS36","","","","C0088/A/2018-04-06/2018-06-06/WS36",4.7075,4.48400110134015,0.862173649058895,0.431086824529448,9.61388757020169,"0088"
"761","C0089","A",5,NA,3.5358,3.6069,3.5462,2018-04-06,2018-06-06,"WS01","","","not enough to weigh on big balance","C0089/A/2018-04-06/2018-06-06/WS01",4.6475,4.4268497330809,0.853727144866389,NA,NA,"0089"
"762","C0090","A",4.96,NA,3.5345,3.5704,3.5409,2018-04-06,2018-06-06,"WS01","","","not enough to weigh on big balance","C0090/A/2018-04-06/2018-06-06/WS01",4.6075,4.38874882090807,0.821727019498601,NA,NA,"0090"
"763","C0091","A",4.91,0.02,3.6527,3.7201,3.6622,2018-04-06,2018-06-06,"WS01","","","","C0091/A/2018-04-06/2018-06-06/WS01",4.5575,4.34112268069203,0.859050445103857,0.0171810089020771,0.395773401624721,"0091"
"764","C0092","A",5.01,NA,3.5345,3.6123,3.5497,2018-04-06,2018-06-06,"WS01","","","not enough to weigh on big balance","C0092/A/2018-04-06/2018-06-06/WS01",4.6575,4.43637496112411,0.804627249357325,NA,NA,"0092"
"765","C0093","A",5.02,2.12,3.5493,5.6577,3.8548,2018-04-06,2018-06-06,"WS32","","","","C0093/A/2018-04-06/2018-06-06/WS32",4.6675,4.44590018916732,0.855103395940049,1.8128191993929,40.7750764133198,"0093"
"766","C0094","A",5.09,2.7,3.6378,6.2797,4.3266,2018-04-06,2018-06-06,"WS32","","","","C0094/A/2018-04-06/2018-06-06/WS32",4.7375,4.51257678546978,0.739278549528748,1.99605208372762,44.23308851286,"0094"
"767","C0095","A",4.92,1.96,3.546,5.4768,3.7215,2018-04-06,2018-06-06,"WS32","","","","C0095/A/2018-04-06/2018-06-06/WS32",4.5675,4.35064790873524,0.909105034182722,1.78184586699814,40.9558738003262,"0095"
"768","C0096","A",4.95,2.11,3.5207,5.6067,3.745,2018-04-06,2018-06-06,"WS32","","","","C0096/A/2018-04-06/2018-06-06/WS32",4.5975,4.37922359286486,0.892473633748802,1.88311936720997,43.0012153359369,"0096"
"769","C0097","R",5.02,3.89,3.5563,7.4635,3.8721,2018-05-09,2018-07-05,"WS31","","","","C0097/R/2018-05-09/2018-07-05/WS31",4.96375,4.74378412185391,0.919174856674857,3.57559019246519,75.3742181477648,"0097"
"770","C0098","R",5.02,4.11,3.5293,7.6422,3.805,2018-05-09,2018-07-05,"WS31","","","","C0098/R/2018-05-09/2018-07-05/WS31",4.96375,4.74378412185391,0.932967006248632,3.83449439568188,80.8319750052903,"0098"
"771","C0099","R",5.05,3.84,3.5179,7.3566,3.7719,2018-05-09,2018-07-05,"WS31","","","","C0099/R/2018-05-09/2018-07-05/WS31",4.99375,4.77245468819098,0.933831765962435,3.58591398129575,75.1377271358654,"0099"
"772","C0100","R",4.97,3.61,3.6556,7.266,3.8853,2018-05-09,2018-07-05,"WS31","","","","C0100/R/2018-05-09/2018-07-05/WS31",4.91375,4.69599984462547,0.936378240638156,3.38032544870374,71.9830826351602,"0100"
"773","C0101","R",5,3.43,3.5631,6.9787,3.803,2018-05-09,2018-07-05,"WS06","","","","C0101/R/2018-05-09/2018-07-05/WS06",4.94375,4.72467041096253,0.929763438341726,3.18908859351212,67.498646807459,"0101"
"774","C0102","R",4.93,4.12,3.5026,7.5923,3.8764,2018-05-09,2018-07-05,"WS06","","","","C0102/R/2018-05-09/2018-07-05/WS06",4.87375,4.65777242284271,0.908599652786268,3.74343056947942,80.3695464192463,"0102"
"775","C0103","R",5,3.91,3.6411,7.545,3.9218,2018-05-09,2018-07-05,"WS06","","","","C0103/R/2018-05-09/2018-07-05/WS06",4.94375,4.72467041096253,0.928097543482159,3.62886139501524,76.8066569595053,"0103"
"776","C0104","R",4.94,3.29,3.5722,6.8468,3.8154,2018-05-09,2018-07-05,"WS06","","","","C0104/R/2018-05-09/2018-07-05/WS06",4.88375,4.6673292782884,0.925731387039638,3.04565626336041,65.25479737477,"0104"
"777","C0105","R",5.1,3.34,3.5415,6.8832,3.7561,2018-05-09,2018-07-05,"WS13","","","","C0105/R/2018-05-09/2018-07-05/WS13",5.04375,4.82023896541942,0.93578118921507,3.12550917197833,64.8413739318913,"0105"
"778","C0106","R",5.06,3.36,3.6127,6.9834,3.8609,2018-05-09,2018-07-05,"WS13","","","","C0106/R/2018-05-09/2018-07-05/WS13",5.00375,4.78201154363667,0.926365443379713,3.11258788975584,65.0895101643512,"0106"
"779","C0107","R",5.05,3,3.5439,6.492,3.7532,2018-05-09,2018-07-05,"WS13","","","","C0107/R/2018-05-09/2018-07-05/WS13",4.99375,4.77245468819098,0.929005121942946,2.78701536582884,58.3979429438076,"0107"
"780","C0108","R",5.01,3.21,3.6671,6.86,3.9244,2018-05-09,2018-07-05,"WS13","","","","C0108/R/2018-05-09/2018-07-05/WS13",4.95375,4.73422726640822,0.919414951924583,2.95132199567791,62.34009965299,"0108"
"781","C0109","R",4.96,3.41,3.5406,6.9502,3.8169,2018-05-09,2018-07-05,"WS01","","","","C0109/R/2018-05-09/2018-07-05/WS01",4.90375,4.68644298917978,0.918964101360863,3.13366758564054,66.8666532992222,"0109"
"782","C0110","R",5.09,3.84,3.6081,7.4105,3.9046,2018-05-09,2018-07-05,"WS01","","","","C0110/R/2018-05-09/2018-07-05/WS01",5.03375,4.81068210997373,0.922022932884494,3.54056806227646,73.5980466249471,"0110"
"783","C0111","R",5.07,2.41,3.625,6.0681,3.9865,2018-05-09,2018-07-05,"WS01","","","","C0111/R/2018-05-09/2018-07-05/WS01",5.01375,4.79156839908236,0.852032254103393,2.05339773238918,42.854396752062,"0111"
"784","C0112","R",4.99,2.85,3.6743,6.5135,3.9415,2018-05-09,2018-07-05,"WS01","","","","C0112/R/2018-05-09/2018-07-05/WS01",4.93375,4.71511355551684,0.90588898281206,2.58178360101437,54.7554914768404,"0112"
"785","C0113","R",5.04,3.3,3.6193,6.9112,3.8367,2018-05-09,2018-07-05,"WS27","","","","C0113/R/2018-05-09/2018-07-05/WS27",4.98375,4.76289783274529,0.933959111759166,3.08206506880525,64.7098715327424,"0113"
"786","C0114","R",5.01,3.4,3.6586,7.0662,3.8583,2018-05-09,2018-07-05,"WS27","","","","C0114/R/2018-05-09/2018-07-05/WS27",4.95375,4.73422726640822,0.941395703721094,3.20074539265172,67.6086130330636,"0114"
"787","C0115","R",4.98,3.21,3.5496,6.7733,3.7761,2018-05-09,2018-07-05,"WS27","","","","C0115/R/2018-05-09/2018-07-05/WS27",4.92375,4.70555670007115,0.929739119645128,2.98446257406086,63.4242187330509,"0115"
"788","C0116","R",5.02,3.47,3.5431,6.7081,3.7147,2018-05-09,2018-07-05,"WS27","","","","C0116/R/2018-05-09/2018-07-05/WS27",4.96375,4.74378412185391,0.945781990521327,3.281863507109,69.1823958006425,"0116"
"789","C0117","R",4.98,2.21,3.546,5.7536,3.6925,2018-05-09,2018-07-05,"WS18","","","","C0117/R/2018-05-09/2018-07-05/WS18",4.92375,4.70555670007115,0.933638340279036,2.06334073201667,43.8490249620299,"0117"
"790","C0118","R",5.05,3.16,3.5345,6.6827,3.7229,2018-05-09,2018-07-05,"WS18","","","","C0118/R/2018-05-09/2018-07-05/WS18",4.99375,4.77245468819098,0.940156279778921,2.97089384410139,62.2508549206891,"0118"
"791","C0119","R",4.92,2.83,3.6477,6.4677,4.0436,2018-05-09,2018-07-05,"WS18","","","","C0119/R/2018-05-09/2018-07-05/WS18",4.86375,4.64821556739702,0.859609929078014,2.43269609929078,52.3361290804566,"0119"
"792","C0120","R",4.96,2.31,3.5118,5.8079,3.7107,2018-05-09,2018-07-05,"WS18","","","","C0120/R/2018-05-09/2018-07-05/WS18",4.90375,4.68644298917978,0.913374853011628,2.10989591045686,45.0212648554194,"0120"
"797","C0125","R",5.03,3.23,3.6621,6.8432,3.9936,2018-05-09,2018-07-05,"WS02","","","","C0125/R/2018-05-09/2018-07-05/WS02",4.97375,4.7533409772996,0.895790764201063,2.89340416836943,60.8709575472785,"0125"
"798","C0126","R",4.92,3.03,3.5446,6.5492,3.8892,2018-05-09,2018-07-05,"WS02","","","","C0126/R/2018-05-09/2018-07-05/WS02",4.86375,4.64821556739702,0.885309192571391,2.68248685349131,57.7100354877365,"0126"
"799","C0127","R",5.03,3.66,3.6453,7.2614,3.9613,2018-05-09,2018-07-05,"WS02","","","","C0127/R/2018-05-09/2018-07-05/WS02",4.97375,4.7533409772996,0.912613036143912,3.34016371228672,70.2698108180803,"0127"
"800","C0128","R",4.96,3.39,3.5324,6.9575,3.8452,2018-05-09,2018-07-05,"WS02","","","","C0128/R/2018-05-09/2018-07-05/WS02",4.90375,4.68644298917978,0.908674199293451,3.0804055356048,65.7301399529867,"0128"
"801","C0129","R",5.02,2.12,3.5664,5.6558,3.7013,2018-05-09,2018-07-05,"WS08","","","","C0129/R/2018-05-09/2018-07-05/WS08",4.96375,4.74378412185391,0.935436010337896,1.98312434191634,41.8046920132891,"0129"
"802","C0130","R",4.97,1.37,3.5533,4.9119,3.6478,2018-05-09,2018-07-05,"WS08","","","","C0130/R/2018-05-09/2018-07-05/WS08",4.91375,4.69599984462547,0.930443103194465,1.27470705137642,27.1445292494059,"0130"
"803","C0131","R",5.07,0.98,3.6435,4.6244,3.7042,2018-05-09,2018-07-05,"WS08","","","","C0131/R/2018-05-09/2018-07-05/WS08",5.01375,4.79156839908236,0.938118054847589,0.919355693750637,19.1869470949576,"0131"
"805","C0133","R",5.06,2.97,3.5199,7.5786,3.6808,2018-05-09,2018-07-05,"WS36","","","","C0133/R/2018-05-09/2018-07-05/WS36",5.00375,4.78201154363667,0.960356764481238,2.85225959050928,59.6456023679977,"0133"
"806","C0134","R",5.06,2.56,3.565,6.1198,3.7108,2018-05-09,2018-07-05,"WS36","","","","C0134/R/2018-05-09/2018-07-05/WS36",5.00375,4.78201154363667,0.942930953499295,2.4139032409582,50.478825049478,"0134"
"807","C0135","R",4.99,2.98,3.519,6.464,3.6956,2018-05-09,2018-07-05,"WS36","","","","C0135/R/2018-05-09/2018-07-05/WS36",4.93375,4.71511355551684,0.940033955857385,2.80130118845501,59.4111076111283,"0135"
"808","C0136","R",5.07,2.67,3.5562,6.2213,3.7057,2018-05-09,2018-07-05,"WS36","","","","C0136/R/2018-05-09/2018-07-05/WS36",5.01375,4.79156839908236,0.943904543919553,2.52022513226521,52.5970814221886,"0136"
"809","C0137","R",5.09,3.94,3.6496,6.6171,4.1366,2018-05-09,2018-07-05,"WS14","","","","C0137/R/2018-05-09/2018-07-05/WS14",5.03375,4.81068210997373,0.835888795282224,3.29340185341196,68.460184608414,"0137"
"810","C0138","R",4.95,2.43,3.6698,6.0823,3.9448,2018-05-09,2018-07-05,"WS14","","","","C0138/R/2018-05-09/2018-07-05/WS14",4.89375,4.67688613373409,0.886010362694301,2.15300518134715,46.0350138913509,"0138"
"811","C0139","R",4.94,3.55,3.5357,7.0899,3.9934,2018-05-09,2018-07-05,"WS14","","","","C0139/R/2018-05-09/2018-07-05/WS14",4.88375,4.6673292782884,0.871222778684373,3.09284086432953,66.265752423273,"0139"
"812","C0140","R",4.99,3.2,3.5504,6.6218,3.7714,2018-05-09,2018-07-05,"WS14","","","","C0140/R/2018-05-09/2018-07-05/WS14",4.93375,4.71511355551684,0.928045842286905,2.9697466953181,62.9835667869206,"0140"
"813","C0141","R",4.93,3.84,3.5562,7.388,3.7545,2018-05-09,2018-07-05,"WS32","","","","C0141/R/2018-05-09/2018-07-05/WS32",4.87375,4.65777242284271,0.948248864763297,3.64127564069106,78.1763321632776,"0141"
"814","C0142","R",5,4.14,3.6189,7.7529,3.8371,2018-05-09,2018-07-05,"WS32","","","","C0142/R/2018-05-09/2018-07-05/WS32",4.94375,4.72467041096253,0.947218190614417,3.92148330914369,83.0001453655851,"0142"
"815","C0143","R",4.97,3.29,3.6371,6.8928,NA,2018-05-09,2018-07-05,"WS32","","","TIN GOT DESTROYED","C0143/R/2018-05-09/2018-07-05/WS32",4.91375,4.69599984462547,NA,NA,NA,"0143"
"816","C0144","R",4.93,3.86,3.5157,7.3542,3.74,2018-05-09,2018-07-05,"WS32","","","","C0144/R/2018-05-09/2018-07-05/WS32",4.87375,4.65777242284271,0.941565715774391,3.63444366288915,78.0296530819124,"0144"
"817","C0145","A",4.91,0.86,3.5338,4.3923,3.6333,2018-05-09,2018-07-05,"WS36","","","","C0145/A/2018-05-09/2018-07-05/WS36",4.5575,4.34112268069203,0.884100174723354,0.760326150262085,17.5145050298574,"0145"
"818","C0146","A",5.07,0.51,3.6732,4.1811,3.744,2018-05-09,2018-07-05,"WS36","","","","C0146/A/2018-05-09/2018-07-05/WS36",4.7175,4.49352632938336,0.860602480803307,0.438907265209687,9.76754631078165,"0146"
"819","C0147","A",5,1.09,3.5497,4.6172,3.6885,2018-05-09,2018-07-05,"WS36","","","","C0147/A/2018-05-09/2018-07-05/WS36",4.6475,4.4268497330809,0.869976580796253,0.948274473067916,21.4209772240892,"0147"
"820","C0148","A",4.97,1.04,3.5525,4.5872,3.6535,2018-05-09,2018-07-05,"WS36","","","","C0148/A/2018-05-09/2018-07-05/WS36",4.6175,4.39827404895128,0.902387165361941,0.938482651976418,21.3375210714801,"0148"
"821","C0149","A",4.91,0.7,3.526,4.2232,3.6673,2018-05-09,2018-07-05,"WS07","","","","C0149/A/2018-05-09/2018-07-05/WS07",4.5575,4.34112268069203,0.797332185886403,0.558132530120482,12.8568707031221,"0149"
