Boat_ID,Boat wt (g),Stream,Core,Sample_Date,OM_Type,Sorting Date,Dry_Mass,Ashed,Period,NOTES
a65,,TOWR,2,5/18/21,ROOT,,12.5172,6.7706,4,
72sj,,TOWR,2,5/18/21,MISC,,7.3541,5.5465,4,
35st,,TOWR,2,5/18/21,MOSS,,1.6537,1.6513,4,
a29,,TOWR,2,5/18/21,FLWR,,1.9419,1.5816,4,
f4,,WS55,3,5/18/21,WOOD,,1.7263,1.6778,4,
44sj,,WS55,3,5/18/21,LEAF,,1.9814,1.6679,4,
4500,,WS55,3,5/18/21,ROOT,,9.6921,6.6937,4,
r4,,WS55,3,5/18/21,MISC,,3.4292,3.2193,4,
je11,,WS55,3,5/18/21,MOSS,,1.7578,1.7545,4,
b37,,WS55,3,5/18/21,FLWR,,1.6985,1.6951,4,
b69,,TOWR,1,6/14/21,WOOD,,11.1328,3.9171,4,
a21,,TOWR,1,6/14/21,LEAF,,3.3629,1.8776,4,
b2,,TOWR,1,6/14/21,ROOT,,4.3181,3.6761,4,
s1sj,,TOWR,1,6/14/21,MISC,,3.9591,3.0612,4,
bm41,,TOWR,1,6/14/21,MOSS,,1.7331,1.7312,4,
20sj,,TOWR,1,6/14/21,FLWR,,2.061,1.6604,4,
44sj,,WS55,5,6/14/21,WOOD,,2.6874,1.7351,4,
72sj,,WS55,5,6/14/21,LEAF,,2.1629,1.6886,4,
a29,,WS55,5,6/14/21,ROOT,,2.3662,1.5783,4,
a30,,WS55,5,6/14/21,MISC,,2.9106,2.4945,4,
a31,,WS55,5,6/14/21,MOSS,,NA,NA,4,NONE
b37,,WS55,5,6/14/21,FLWR,,1.7444,1.6974,4,
35st,,WS55,3,6/14/21,WOOD,,1.8803,1.658,4,
f5,,WS55,3,6/14/21,LEAF,,1.7704,1.6859,4,
r4,,WS55,3,6/14/21,ROOT,,1.7105,1.6795,4,
f4,,WS55,3,6/14/21,MISC,,5.0647,4.3414,4,
na,,WS55,3,6/14/21,MOSS,,NA,NA,4,NONE
45sj,,WS55,3,6/14/21,FLWR,,1.6614,1.6507,4,
e18,,WS55,1,6/14/21,WOOD,,13.0717,3.9984,4,
ab18,,WS55,1,6/14/21,LEAF,,3.9967,3.727,4,
a31,,WS55,1,6/14/21,ROOT,,1.5444,1.5387,4,
3hst,,WS55,1,6/14/21,MISC,,5.6776,4.7373,4,
41fpom,,WS55,1,6/14/21,MOSS,,1.6542,1.652,4,
1210,,WS55,1,6/14/21,FLWR,,5.9502,4.2385,4,
14sj,,TOWR,2,6/14/21,WOOD,,2.1531,1.6555,4,
18sj,,TOWR,2,6/14/21,LEAF,,2.0188,1.6685,4,
b47,,TOWR,2,6/14/21,ROOT,,5.4499,3.7913,4,
5sj,,TOWR,2,6/14/21,MISC,,3.505,3.1743,4,
d,,TOWR,2,6/14/21,MOSS,,1.7406,1.7386,4,
32sj,,TOWR,2,6/14/21,FLWR,,1.7197,1.6502,4,
a6 ,,TOWR,4,6/14/21,WOOD,,2.5768,1.609,4,
b48,,TOWR,4,6/14/21,LEAF,,4.8751,3.8991,4,
a40,,TOWR,4,6/14/21,ROOT,,1.5726,1.5569,4,
a42,,TOWR,4,6/14/21,MISC,,5.3983,4.6394,4,
g14,,TOWR,4,6/14/21,MOSS,,1.539,1.538,4,
24sj,,TOWR,4,6/14/21,FLWR,,2.3931,1.6863,4,
12106,,TOWR,3,6/14/21,WOOD,,6.3305,3.7728,4,
f3,,TOWR,3,6/14/21,LEAF,,3.1975,1.7939,4,
73sj,,TOWR,3,6/14/21,ROOT,,1.6585,1.6528,4,
b5,,TOWR,3,6/14/21,MISC,,4.2626,3.679,4,
a33,,TOWR,3,6/14/21,MOSS,,1.5383,1.535,4,
11sj,,TOWR,3,6/14/21,FLWR,,1.8456,1.6707,4,
b47,,WS55,2,6/14/21,WOOD,,4.3488,3.7458,4,
ab20,,WS55,2,6/14/21,LEAF,,3.9104,3.8735,4,
13m4,,WS55,2,6/14/21,ROOT,,1.7322,1.7315,4,
455j,,WS55,2,6/14/21,MISC,,4.029,3.8974,4,
51sj,,WS55,2,6/14/21,MOSS,,NA,NA,4,NONE
20sj,,WS55,2,6/14/21,FLWR,,1.7097,1.6585,4,
e31,,WS55,4,6/14/21,WOOD,,4.2745,3.754,4,
e6,,WS55,4,6/14/21,LEAF,,4.3005,3.8613,4,
35sj,,WS55,4,6/14/21,ROOT,,1.6541,1.6515,4,
44sj,,WS55,4,6/14/21,MISC,,3.5919,3.3195,4,
f4,,WS55,4,6/14/21,MOSS,,NA,NA,4,NONE
14sj,,WS55,4,6/14/21,FLWR,,1.6786,1.6421,4,
2sj,,TOWR,5,6/14/21,WOOD,,1.7848,1.6509,4,
je42,,TOWR,5,6/14/21,LEAF,,1.9809,1.7457,4,
j5,,TOWR,5,6/14/21,ROOT,,2.5739,1.7773,4,
a30,,TOWR,5,6/14/21,MISC,,3.2835,2.9565,4,
56sj,,TOWR,5,6/14/21,MOSS,,1.656,1.6517,4,
a29,,TOWR,5,6/14/21,FLWR,,1.6034,1.5501,4,
b32,,TOWR,1,8/3/21,WOOD,,7.2821,3.8754,4,
c9,,TOWR,1,8/3/21,LEAF,,2.0812,1.7485,4,
c8,,TOWR,1,8/3/21,ROOT,,1.9594,1.7406,4,
b14,,TOWR,1,8/3/21,MISC,,11.3144,10.1335,4,
c10,,TOWR,1,8/3/21,MOSS,,1.7444,1.7428,4,
b13,,TOWR,1,8/3/21,FLWR,,2.0064,1.7438,4,
504,,WS55,4,8/3/21,WOOD,,26.1529,7.3014,4,
t09,,WS55,4,8/3/21,LEAF,,11.3384,7.0717,4,
q2,,WS55,4,8/3/21,ROOT,,NA,NA,4,NONE
ssst,,WS55,4,8/3/21,MISC,,8.2444,7.0581,4,
14st,,WS55,4,8/3/21,MOSS,,1.6456,1.6414,4,
e31,,WS55,4,8/3/21,FLWR,,5.8544,3.938,4,
m8,,WS55,3,8/3/21,WOOD,,2.5751,1.7533,4,
b56,,WS55,3,8/3/21,LEAF,,7.8193,4.0005,4,
e14,,WS55,3,8/3/21,ROOT,,1.7692,1.7427,4,
20sj,,WS55,3,8/3/21,MISC,,7.7925,7.2993,4,
m9,,WS55,3,8/3/21,MOSS,,1.7531,1.7437,4,
e8,,WS55,3,8/3/21,FLWR,,1.8055,1.7344,4,
c14,,TOWR,4,8/3/21,WOOD,,6.3847,3.7736,4,
m13,,TOWR,4,8/3/21,LEAF,,3.053,1.7647,4,
f81,,TOWR,4,8/3/21,ROOT,,4.4929,3.7574,4,
m11,,TOWR,4,8/3/21,MISC,,12.8664,11.1104,4,
m14,,TOWR,4,8/3/21,MOSS,,NA,NA,4,NONE
m10,,TOWR,4,8/3/21,FLWR,,2.4045,1.7546,4,
c05,,WS55,2,8/3/21,WOOD,,9.4327,3.9611,4,
x09,,WS55,2,8/3/21,LEAF,,5.234,3.7747,4,
b8,,WS55,2,8/3/21,ROOT,,1.9717,1.7554,4,
b9,,WS55,2,8/3/21,MISC,,8.5642,7.7552,4,
e13,,WS55,2,8/3/21,MOSS,,1.7782,1.7349,4,
na,,WS55,2,8/3/21,FLWR,,NA,NA,4,NONE
c12,,TOWR,5,8/3/21,WOOD,,23.5165,4.963,4,
a31,,TOWR,5,8/3/21,LEAF,,2.5589,1.5899,4,
g14,,TOWR,5,8/3/21,ROOT,,1.9738,1.5604,4,
e10,,TOWR,5,8/3/21,MISC,,21.9077,18.8085,4,
a40,,TOWR,5,8/3/21,MOSS,,NA,NA,4,NONE
e19,,TOWR,5,8/3/21,FLWR,,3.8284,1.7696,4,
b12,,WS55,1,8/3/21,WOOD,,24.918,4.4604,4,
c14,,WS55,1,8/3/21,LEAF,,2.476,1.7576,4,
e28,,WS55,1,8/3/21,ROOT,,3.8351,3.697,4,
c11,,WS55,1,8/3/21,MISC,,14.4664,11.7629,4,
c13,,WS55,1,8/3/21,MOSS,,1.8459,1.7485,4,
c12,,WS55,1,8/3/21,FLWR,,2.2388,1.7555,4,
q2,,TOWR,2,8/3/21,WOOD,,3.3958,1.8169,4,
x11,,TOWR,2,8/3/21,LEAF,,4.7289,3.7057,4,
56sj,,TOWR,2,8/3/21,ROOT,,1.7663,1.6564,4,
2sj,,TOWR,2,8/3/21,MISC,,11.6309,10.1397,4,
44sj,,TOWR,2,8/3/21,MOSS,,NA,NA,4,NONE
je42,,TOWR,2,8/3/21,FLWR,,1.8794,1.7453,4,
m9,,WS55,5,8/3/21,WOOD,,2.3335,1.7614,4,
m8,,WS55,5,8/3/21,LEAF,,1.9469,1.746,4,
b8,,WS55,5,8/3/21,ROOT,,2.2669,1.7718,4,
b9,,WS55,5,8/3/21,MISC,,2.2713,1.8254,4,
m14,,WS55,5,8/3/21,MOSS,,NA,NA,4,NONE
20sj,,WS55,5,8/3/21,FLWR,,1.6856,1.6555,4,
t04,,TOWR,3,8/3/21,WOOD,,14.461,7.1053,4,
t03,,TOWR,3,8/3/21,LEAF,,13.2189,7.1026,4,
eg,,TOWR,3,8/3/21,ROOT,,3.9615,3.8528,4,
x11,,TOWR,3,8/3/21,MISC,,19.0918,7.782,4,
a30,,TOWR,3,8/3/21,MOSS,,1.5685,1.5553,4,
e46,,TOWR,3,8/3/21,FLWR,,13.4545,3.8317,4,
44sj,,TOWR,2,9/7/21,WOOD,,2.5153,1.7122,4,
a40,,TOWR,2,9/7/21,LEAF,,1.7582,1.5636,4,
a29,,TOWR,2,9/7/21,ROOT,,1.5839,1.5476,4,
2sj,,TOWR,2,9/7/21,MISC,,1.9437,1.8827,4,
q2,,TOWR,2,9/7/21,MOSS,,1.7768,1.7404,4,
m14,,TOWR,2,9/7/21,FLWR,,1.9475,1.7409,4,
c14,,WS55,3,9/7/21,WOOD,,37.6163,7.1513,4,
c10,,WS55,3,9/7/21,LEAF,,1.9769,1.7537,4,
e13,,WS55,3,9/7/21,ROOT,,1.8421,1.7377,4,
c9,,WS55,3,9/7/21,MISC,,6.0512,4.5953,4,
b9,,WS55,3,9/7/21,MOSS,,1.7369,1.7366,4,
c8,,WS55,3,9/7/21,FLWR,,1.7655,1.7292,4,
e20,,WS55,2,9/7/21,WOOD,,4.4246,3.8005,4,
e12,,WS55,2,9/7/21,LEAF,,4.1175,3.7187,4,
c14,,WS55,2,9/7/21,ROOT,,1.7709,1.7322,4,
14,,WS55,2,9/7/21,MISC,,3.5351,2.995,4,
m11,,WS55,2,9/7/21,MOSS,,NA,NA,4,NONE
c13,,WS55,2,9/7/21,FLWR,,1.8028,1.7453,4,
a65,,WS55,1,9/7/21,WOOD,,9.345,6.6512,4,
f10,,WS55,1,9/7/21,LEAF,,9.1579,6.8014,4,
na,,WS55,1,9/7/21,ROOT,,NA,NA,4,NONE
b8,,WS55,1,9/7/21,MISC,,3.5444,2.2665,4,
e119,,WS55,1,9/7/21,MOSS,,1.7375,1.733,4,
e46,,WS55,1,9/7/21,FLWR,,3.8387,3.6225,4,
4500,,TOWR,3,9/7/21,WOOD,,8.0533,6.5923,4,
to9,,TOWR,3,9/7/21,LEAF,,7.496,6.699,4,
ab18,,TOWR,3,9/7/21,ROOT,,3.7257,3.714,4,
m8,,TOWR,3,9/7/21,MISC,,4.7694,4.0346,4,
m11,,TOWR,3,9/7/21,MOSS,,NA,NA,4,NONE
e48,,TOWR,3,9/7/21,FLWR,,3.7588,3.6218,4,
b47,,TOWR,1,9/7/21,WOOD,,7.1554,3.8421,4,
ab20,,TOWR,1,9/7/21,LEAF,,4.394,3.9054,4,
b48,,TOWR,1,9/7/21,ROOT,,3.9723,3.8557,4,
a31,,TOWR,1,9/7/21,MISC,,2.8484,2.6082,4,
ab21,,TOWR,1,9/7/21,MOSS,,NA,NA,4,NONE
a16,,TOWR,1,9/7/21,FLWR,,2.3861,1.6773,4,
35sj,,TOWR,5,9/7/21,WOOD,,2.7697,1.675,4,
b11,,TOWR,5,9/7/21,LEAF,,1.8589,1.7289,4,
14sj,,TOWR,5,9/7/21,ROOT,,NA,NA,4,NONE
20sj,,TOWR,5,9/7/21,MISC,,4.0019,3.6437,4,
m9,,TOWR,5,9/7/21,MOSS,,NA,NA,4,NONE
b12,,TOWR,5,9/7/21,FLWR,,1.8462,1.7516,4,
a02,,WS55,5,9/7/21,WOOD,,34.6541,7.551,4,
c12,,WS55,5,9/7/21,LEAF,,5.3659,3.8601,4,
b14,,WS55,5,9/7/21,ROOT,,1.7382,1.7302,4,
a30,,WS55,5,9/7/21,MISC,,8.1515,5.0139,4,
e8,,WS55,5,9/7/21,MOSS,,NA,NA,4,NONE
b13,,WS55,5,9/7/21,FLWR,,6.4322,2.0687,4,
m11,,TOWR,4,9/7/21,WOOD,,2.2412,1.7661,4,
c11,,TOWR,4,9/7/21,LEAF,,1.8325,1.7405,4,
md,,TOWR,4,9/7/21,ROOT,,1.7483,1.7432,4,
14sj,,TOWR,4,9/7/21,MISC,,4.4294,3.9231,4,
e10,,TOWR,4,9/7/21,MOSS,,1.7394,1.7389,4,
565j,,TOWR,4,9/7/21,FLWR,,1.9199,1.6539,4,
E31,,WS55,4,9/7/21,WOOD,,7.1959,3.8307,4,
X11,,WS55,4,9/7/21,LEAF,,4.0138,3.681,4,
B62,,WS55,4,9/7/21,ROOT,,4.0871,3.6693,4,
M13,,WS55,4,9/7/21,MISC,,4.3832,3.596,4,
M10,,WS55,4,9/7/21,MOSS,,1.7491,1.7401,4,
C12,,WS55,4,9/7/21,FLWR,,1.7608,1.7407,4,
b14,,TOWR,4,10/13/21,WOOD,,3.4107,1.7847,4,
b47,,TOWR,4,10/13/21,LEAF,,7.8049,3.9657,4,
m8,,TOWR,4,10/13/21,ROOT,,2.2905,1.7528,4,
c9,,TOWR,4,10/13/21,MISC,,5.5482,5.0453,4,
b13,,TOWR,4,10/13/21,MOSS,,1.7415,1.7397,4,
a30,,TOWR,4,10/13/21,FLWR,,2.1356,1.562,4,
c8,,TOWR,3,10/13/21,WOOD,,2.29,1.747,4,
ab20,,TOWR,3,10/13/21,LEAF,,4.4264,3.893,4,
f04,,TOWR,3,10/13/21,ROOT,,11.2286,6.6818,4,
b9,,TOWR,3,10/13/21,MISC,,3.9637,3.3154,4,
c10,,TOWR,3,10/13/21,MOSS,,NA,NA,4,NONE
m13,,TOWR,3,10/13/21,FLWR,,2.661,1.7619,4,
14sj,,WS55,4,10/13/21,WOOD,,1.7306,1.6418,4,
e31,,WS55,4,10/13/21,LEAF,,4.6675,3.7862,4,
c12,,WS55,4,10/13/21,ROOT,,1.7463,1.7398,4,
m10,,WS55,4,10/13/21,MISC,,2.3672,2.1799,4,
e13,,WS55,4,10/13/21,MOSS,,1.734,1.7331,4,
56st,,WS55,4,10/13/21,FLWR,,1.6604,1.6507,4,
f05,,TOWR,5,10/13/21,WOOD,,15.7999,6.9768,4,
b62,,TOWR,5,10/13/21,LEAF,,3.8815,3.6643,4,
m11,,TOWR,5,10/13/21,ROOT,,1.7586,1.7381,4,
c11,,TOWR,5,10/13/21,MISC,,5.074,4.0344,4,
e10,,TOWR,5,10/13/21,MOSS,,NA,NA,4,NONE
m9,,TOWR,5,10/13/21,FLWR,,2.3963,1.7591,4,
c12,,TOWR,2,10/13/21,WOOD,,9.0248,4.0326,4,
t09,,TOWR,2,10/13/21,LEAF,,9.7068,6.7882,4,
e48,,TOWR,2,10/13/21,ROOT,,4.137,3.6231,4,
ab21,,TOWR,2,10/13/21,MISC,,6.8671,5.7558,4,
x11,,TOWR,2,10/13/21,MOSS,,NA,NA,4,NONE
ab18,,TOWR,2,10/13/21,FLWR,,5.564,3.9619,4,
e12,,WS55,2,10/13/21,WOOD,,6.081,3.7551,4,
a65,,WS55,2,10/13/21,LEAF,,11.5539,6.7705,4,
e45,,WS55,2,10/13/21,ROOT,,NA,NA,4,NONE
c10,,WS55,2,10/13/21,MISC,,4.5995,4.0511,4,
e8,,WS55,2,10/13/21,MOSS,,1.7337,1.7319,4,
e20,,WS55,2,10/13/21,FLWR,,3.8009,3.75,4,
b32,,WS55,3,10/13/21,WOOD,,8.0656,3.8743,4,
t05,,WS55,3,10/13/21,LEAF,,11.7128,6.7899,4,
b12,,WS55,3,10/13/21,ROOT,,1.7603,1.7513,4,
m14,,WS55,3,10/13/21,MISC,,7.8412,5.3001,4,
b11,,WS55,3,10/13/21,MOSS,,1.7245,1.7235,4,
20sj,,WS55,3,10/13/21,FLWR,,1.8245,1.6563,4,
f07,,WS55,5,10/13/21,WOOD,,11.8534,7.0485,4,
c04,,WS55,5,10/13/21,LEAF,,10.6465,6.8363,4,
t01,,WS55,5,10/13/21,ROOT,,8.1357,6.6765,4,
c13,,WS55,5,10/13/21,MISC,,3.4771,2.9332,4,
355t,,WS55,5,10/13/21,MOSS,,1.655,1.6515,4,
je42,,WS55,5,10/13/21,FLWR,,2.1191,1.7508,4,
204,,WS55,1,10/13/21,WOOD,,63.754,8.8728,4,
t09,,WS55,1,10/13/21,LEAF,,12.8109,7.1075,4,
b12,,WS55,1,10/13/21,ROOT,,NA,NA,4,NONE
20sj,,WS55,1,10/13/21,MISC,,10.955,8.2325,4,
b11,,WS55,1,10/13/21,MOSS,,1.7248,1.7235,4,
m14,,WS55,1,10/13/21,FLWR,,3.9267,1.8277,4,
t03,,TOWR,1,10/13/21,WOOD,,10.7437,6.7046,4,
504,,TOWR,1,10/13/21,LEAF,,10.22,6.8292,4,
40j,,TOWR,1,10/13/21,ROOT,,10.3084,6.7713,4,
e10,,TOWR,1,10/13/21,MISC,,4.9753,4.732,4,
8m,,TOWR,1,10/13/21,MOSS,,NA,NA,4,NONE
11x,,TOWR,1,10/13/21,FLWR,,3.8236,3.6797,4,
